"emp_no","first_name","last_name","dept_no","title","from_date","to_date"
426706,"Karsten","Kawashima","d004","Engineer","1994-03-15","9999-01-01"
426706,"Karsten","Kawashima","d004","Senior Engineer","1994-03-15","9999-01-01"
426795,"Huican","Lunn","d009","Senior Staff","1986-07-23","9999-01-01"
426795,"Huican","Lunn","d009","Staff","1986-07-23","9999-01-01"
426818,"Gaurav","Fendler","d009","Senior Staff","1992-02-15","9999-01-01"
426818,"Gaurav","Fendler","d009","Staff","1992-02-15","9999-01-01"
426819,"Sandeepan","Kulisch","d004","Engineer","1997-05-16","9999-01-01"
426824,"Gopalakrishnan","Mawatari","d009","Senior Staff","1997-12-07","9999-01-01"
426824,"Gopalakrishnan","Mawatari","d009","Staff","1997-12-07","9999-01-01"
426958,"Weijing","Viele","d004","Engineer","1985-10-03","9999-01-01"
426958,"Weijing","Viele","d004","Senior Engineer","1985-10-03","9999-01-01"
427313,"Utpal","Kemmerer","d008","Senior Staff","1986-12-04","9999-01-01"
427313,"Utpal","Kemmerer","d008","Staff","1986-12-04","9999-01-01"
427320,"Mamdouh","Ramamoorthy","d005","Senior Engineer","2000-01-13","9999-01-01"
427332,"Feiyu","Hemaspaandra","d009","Staff","1995-06-04","9999-01-01"
427571,"Torsten","Ranta","d008","Engineer","1995-07-03","9999-01-01"
427571,"Torsten","Ranta","d008","Senior Engineer","1995-07-03","9999-01-01"
427776,"Jaques","Navazio","d002","Senior Staff","1989-04-04","9999-01-01"
427776,"Jaques","Navazio","d002","Staff","1989-04-04","9999-01-01"
427805,"Haldun","Compeau","d002","Senior Staff","1997-10-15","9999-01-01"
427823,"Jaques","Gecsei","d009","Staff","1999-07-13","9999-01-01"
427852,"Adil","Kieras","d004","Senior Engineer","1992-07-20","9999-01-01"
428082,"Ronghao","Alpin","d003","Senior Staff","1991-09-11","9999-01-01"
428082,"Ronghao","Alpin","d003","Staff","1991-09-11","9999-01-01"
428160,"Jamaludin","Kalorkoti","d001","Senior Staff","1998-09-06","9999-01-01"
428160,"Jamaludin","Kalorkoti","d001","Staff","1998-09-06","9999-01-01"
428195,"Hatsukazu","Rosca","d003","Senior Staff","1993-08-02","9999-01-01"
428195,"Hatsukazu","Rosca","d003","Staff","1993-08-02","9999-01-01"
428219,"Ghassan","Androutsos","d007","Senior Staff","1987-12-26","9999-01-01"
428219,"Ghassan","Androutsos","d007","Staff","1987-12-26","9999-01-01"
428917,"Theron","Billawala","d005","Assistant Engineer","1989-02-17","9999-01-01"
428917,"Theron","Billawala","d005","Engineer","1989-02-17","9999-01-01"
428917,"Theron","Billawala","d005","Senior Engineer","1989-02-17","9999-01-01"
429087,"Hugh","Senzako","d006","Technique Leader","1992-10-15","9999-01-01"
429231,"Kazuyasu","Schmiedel","d007","Senior Staff","1985-09-07","9999-01-01"
429231,"Kazuyasu","Schmiedel","d007","Staff","1985-09-07","9999-01-01"
429238,"Mona","Luck","d007","Senior Staff","1989-05-11","9999-01-01"
429249,"Alassane","Wolniewicz","d008","Engineer","1993-11-09","9999-01-01"
429249,"Alassane","Wolniewicz","d008","Senior Engineer","1993-11-09","9999-01-01"
429316,"Seshu","Hiraishi","d002","Senior Staff","1994-08-10","9999-01-01"
429316,"Seshu","Hiraishi","d002","Staff","1994-08-10","9999-01-01"
429381,"Limsoon","Roohalamini","d007","Senior Staff","1986-11-26","9999-01-01"
429381,"Limsoon","Roohalamini","d007","Staff","1986-11-26","9999-01-01"
429481,"Subhada","Emmerich","d005","Engineer","1996-03-06","9999-01-01"
429520,"Yongqiao","Francisci","d006","Engineer","1999-12-01","9999-01-01"
429532,"Bartek","Vendrig","d009","Senior Staff","1992-06-06","9999-01-01"
429532,"Bartek","Vendrig","d009","Staff","1992-06-06","9999-01-01"
429569,"Fumiya","Chappelet","d005","Assistant Engineer","1992-09-03","9999-01-01"
429569,"Fumiya","Chappelet","d005","Engineer","1992-09-03","9999-01-01"
429703,"Ung","Honglei","d003","Senior Staff","1986-09-02","9999-01-01"
429703,"Ung","Honglei","d003","Staff","1986-09-02","9999-01-01"
429899,"Ranan","Marsiglia","d001","Staff","1999-08-13","9999-01-01"
429954,"Renny","Gladwell","d007","Staff","1999-02-27","9999-01-01"
430054,"Erzsebet","Setiz","d005","Engineer","1993-06-10","9999-01-01"
430054,"Erzsebet","Setiz","d005","Senior Engineer","1993-06-10","9999-01-01"
430558,"Xiong","Roisin","d006","Engineer","1988-03-01","9999-01-01"
430558,"Xiong","Roisin","d006","Senior Engineer","1988-03-01","9999-01-01"
430593,"Janalee","Lanzelotte","d009","Senior Staff","1997-12-01","9999-01-01"
430631,"Kersti","Marsiglia","d005","Engineer","1994-02-19","9999-01-01"
430891,"Khalil","Gien","d004","Senior Engineer","1991-08-06","9999-01-01"
431576,"Masamitsu","Back","d003","Senior Staff","1993-04-12","9999-01-01"
431576,"Masamitsu","Back","d003","Staff","1993-04-12","9999-01-01"
431657,"Visit","Thiran","d005","Engineer","1986-11-14","9999-01-01"
431657,"Visit","Thiran","d005","Senior Engineer","1986-11-14","9999-01-01"
431882,"Hideo","Varman","d005","Engineer","1997-06-19","9999-01-01"
431887,"Poorav","Ranst","d005","Senior Engineer","1996-06-01","9999-01-01"
432031,"Adamantios","Matzat","d007","Senior Staff","1987-03-01","9999-01-01"
432031,"Adamantios","Matzat","d007","Staff","1987-03-01","9999-01-01"
432034,"Arfst","Uehara","d001","Senior Staff","1994-07-10","9999-01-01"
432121,"Alair","Straney","d009","Senior Staff","1986-11-15","9999-01-01"
432121,"Alair","Straney","d009","Staff","1986-11-15","9999-01-01"
432257,"Kwangjo","Hiltgen","d004","Engineer","1998-12-22","9999-01-01"
432261,"Arve","Bergere","d005","Engineer","1987-07-28","9999-01-01"
432261,"Arve","Bergere","d005","Senior Engineer","1987-07-28","9999-01-01"
432399,"Nitsan","Nollmann","d009","Engineer","1993-09-29","9999-01-01"
432399,"Nitsan","Nollmann","d009","Senior Engineer","1993-09-29","9999-01-01"
432523,"Takahiro","Maquelin","d005","Engineer","1997-07-21","9999-01-01"
432665,"Flemming","Driscoll","d005","Engineer","1994-05-28","9999-01-01"
432665,"Flemming","Driscoll","d005","Senior Engineer","1994-05-28","9999-01-01"
432787,"Toshiko","Ibel","d005","Senior Engineer","1996-11-23","9999-01-01"
432956,"Qunsheng","Birrer","d001","Senior Staff","1986-05-13","9999-01-01"
432956,"Qunsheng","Birrer","d001","Staff","1986-05-13","9999-01-01"
433059,"Bojan","Montresor","d007","Staff","1995-02-04","9999-01-01"
433157,"Tomofumi","Serna","d007","Staff","1999-10-23","9999-01-01"
433260,"Make","Olivero","d006","Assistant Engineer","1991-06-01","9999-01-01"
433260,"Make","Olivero","d006","Engineer","1991-06-01","9999-01-01"
433438,"Keiichiro","Miyakawa","d008","Senior Staff","1993-09-12","9999-01-01"
433438,"Keiichiro","Miyakawa","d008","Staff","1993-09-12","9999-01-01"
434845,"Takushi","Skogmar","d007","Senior Staff","1985-06-07","9999-01-01"
434845,"Takushi","Skogmar","d007","Staff","1985-06-07","9999-01-01"
434936,"Sahrah","Rosis","d005","Engineer","1994-06-24","9999-01-01"
434936,"Sahrah","Rosis","d005","Senior Engineer","1994-06-24","9999-01-01"
435042,"Brigham","Borstler","d007","Staff","1995-10-09","9999-01-01"
435060,"Moie","Lieblein","d007","Staff","1996-07-12","9999-01-01"
435181,"Kazuhide","Fiutem","d001","Senior Staff","1992-05-10","9999-01-01"
435181,"Kazuhide","Fiutem","d001","Staff","1992-05-10","9999-01-01"
435289,"Feixiong","Schurmann","d001","Senior Staff","1987-02-15","9999-01-01"
435289,"Feixiong","Schurmann","d001","Staff","1987-02-15","9999-01-01"
435305,"Berthier","Pramanik","d007","Senior Staff","1993-01-23","9999-01-01"
435305,"Berthier","Pramanik","d007","Staff","1993-01-23","9999-01-01"
435370,"Conal","Basart","d007","Senior Staff","1991-05-17","9999-01-01"
435588,"Genta","Pepe","d003","Senior Staff","1994-04-12","9999-01-01"
435588,"Genta","Pepe","d003","Staff","1994-04-12","9999-01-01"
435602,"Dietrich","Kranzdorf","d007","Senior Staff","1992-10-04","9999-01-01"
435602,"Dietrich","Kranzdorf","d007","Staff","1992-10-04","9999-01-01"
435774,"Olivera","Bharadwaj","d007","Senior Staff","1992-04-01","9999-01-01"
435774,"Olivera","Bharadwaj","d007","Staff","1992-04-01","9999-01-01"
435791,"Hercules","Speer","d006","Engineer","1994-03-07","9999-01-01"
435791,"Hercules","Speer","d006","Senior Engineer","1994-03-07","9999-01-01"
436558,"Subir","Greibach","d005","Senior Engineer","1992-05-24","9999-01-01"
436797,"Ohad","Henders","d002","Senior Staff","1990-11-03","9999-01-01"
436797,"Ohad","Henders","d002","Staff","1990-11-03","9999-01-01"
436827,"Wojceich","Limongiello","d003","Senior Staff","1988-03-10","9999-01-01"
436915,"Feixiong","Haraldson","d008","Staff","1998-10-11","9999-01-01"
437276,"Dines","DeMori","d002","Senior Staff","1987-12-07","9999-01-01"
437276,"Dines","DeMori","d002","Staff","1987-12-07","9999-01-01"
437369,"Kazuhide","Biran","d007","Senior Staff","1995-01-25","9999-01-01"
437395,"Sumant","Thambidurai","d001","Senior Staff","1996-08-24","9999-01-01"
437395,"Sumant","Thambidurai","d001","Staff","1996-08-24","9999-01-01"
437724,"Erez","Luft","d003","Staff","1994-12-14","9999-01-01"
437870,"Kerhong","Lorho","d005","Staff","2001-03-17","9999-01-01"
438038,"Lena","Giaccio","d001","Senior Staff","2001-10-03","9999-01-01"
438264,"Rasikan","Barreiro","d009","Senior Staff","1991-09-27","9999-01-01"
438264,"Rasikan","Barreiro","d009","Staff","1991-09-27","9999-01-01"
438557,"Lidong","Swist","d005","Engineer","1999-09-16","9999-01-01"
439377,"Mari","Plessier","d005","Senior Engineer","1997-07-04","9999-01-01"
439905,"Kousuke","Levasseur","d009","Senior Staff","1990-03-16","9999-01-01"
439905,"Kousuke","Levasseur","d009","Staff","1990-03-16","9999-01-01"
439924,"Gunilla","Kisuki","d002","Senior Staff","1994-08-14","9999-01-01"
439924,"Gunilla","Kisuki","d002","Staff","1994-08-14","9999-01-01"
440325,"Douadi","Sullins","d007","Senior Staff","1999-09-25","9999-01-01"
440435,"Sandeepan","Rosti","d005","Senior Engineer","1991-11-26","9999-01-01"
440450,"Tzvetan","Scharstein","d003","Senior Staff","1994-06-16","9999-01-01"
440450,"Tzvetan","Scharstein","d003","Staff","1994-06-16","9999-01-01"
440642,"Snehasis","Kalsbeek","d007","Senior Staff","1988-01-06","9999-01-01"
440642,"Snehasis","Kalsbeek","d007","Staff","1988-01-06","9999-01-01"
440870,"Filipp","Hasham","d009","Senior Staff","1996-10-14","9999-01-01"
440870,"Filipp","Hasham","d009","Staff","1996-10-14","9999-01-01"
440937,"Fabrizio","Usery","d008","Senior Staff","1992-10-13","9999-01-01"
440937,"Fabrizio","Usery","d008","Staff","1992-10-13","9999-01-01"
441197,"Miquel","Legleitner","d007","Senior Staff","1985-06-28","9999-01-01"
441197,"Miquel","Legleitner","d007","Staff","1985-06-28","9999-01-01"
441536,"Chinho","Collette","d004","Senior Engineer","1995-10-09","9999-01-01"
441954,"Leszek","Marchegay","d004","Engineer","1999-06-13","9999-01-01"
441965,"Claudi","Heijenga","d008","Senior Staff","1988-08-30","9999-01-01"
441965,"Claudi","Heijenga","d008","Staff","1988-08-30","9999-01-01"
442002,"Ravishankar","Baig","d007","Senior Staff","1992-03-17","9999-01-01"
442002,"Ravishankar","Baig","d007","Staff","1992-03-17","9999-01-01"
442096,"Martijn","DiGiano","d004","Senior Engineer","1990-06-15","9999-01-01"
442312,"Zengping","Cusworth","d004","Engineer","1991-06-07","9999-01-01"
442312,"Zengping","Cusworth","d004","Senior Engineer","1991-06-07","9999-01-01"
442490,"Navid","Luke","d004","Engineer","1994-10-17","9999-01-01"
442653,"Mona","Hebden","d005","Engineer","1995-10-20","9999-01-01"
442700,"Siddarth","Masada","d008","Staff","1997-08-11","9999-01-01"
442898,"Aksel","Gire","d004","Engineer","1999-06-27","9999-01-01"
443108,"Christfried","Atrawala","d003","Senior Staff","1998-11-29","9999-01-01"
443485,"Marke","Klerer","d008","Senior Staff","1990-04-14","9999-01-01"
443841,"Shaw","Kading","d007","Senior Staff","1992-07-16","9999-01-01"
443841,"Shaw","Kading","d007","Staff","1992-07-16","9999-01-01"
443873,"Vatsa","Ramsay","d007","Senior Staff","2000-06-16","9999-01-01"
443873,"Vatsa","Ramsay","d007","Staff","2000-06-16","9999-01-01"
444070,"Heping","Skrikant","d009","Senior Staff","1990-11-27","9999-01-01"
444070,"Heping","Skrikant","d009","Staff","1990-11-27","9999-01-01"
444099,"Kousuke","Worfolk","d007","Senior Staff","1988-03-22","9999-01-01"
444099,"Kousuke","Worfolk","d007","Staff","1988-03-22","9999-01-01"
444208,"Irena","Cesareni","d007","Senior Staff","1985-10-30","9999-01-01"
444465,"Prasadram","Bultermann","d004","Senior Engineer","1998-10-25","9999-01-01"
444487,"Udi","Rullman","d005","Senior Engineer","1994-04-09","9999-01-01"
444643,"Berna","Schonegge","d008","Staff","1998-06-28","9999-01-01"
445067,"Eldridge","Kawashima","d006","Engineer","1990-02-27","9999-01-01"
445067,"Eldridge","Kawashima","d006","Senior Engineer","1990-02-27","9999-01-01"
445152,"Heping","Peac","d008","Senior Staff","1985-03-20","9999-01-01"
445152,"Heping","Peac","d008","Staff","1985-03-20","9999-01-01"
445226,"Oscar","Baumann","d004","Engineer","1987-01-22","9999-01-01"
445226,"Oscar","Baumann","d004","Senior Engineer","1987-01-22","9999-01-01"
445570,"Van","Nations","d005","Technique Leader","1986-08-11","9999-01-01"
445723,"Gaurav","Roison","d004","Senior Staff","1991-07-12","9999-01-01"
445723,"Gaurav","Roison","d004","Staff","1991-07-12","9999-01-01"
445941,"Masako","Dechter","d004","Technique Leader","1985-09-25","9999-01-01"
445950,"Ebru","Valtorta","d006","Engineer","1992-12-09","9999-01-01"
445950,"Ebru","Valtorta","d006","Senior Engineer","1992-12-09","9999-01-01"
446121,"Fay","Cochrane","d007","Staff","1999-12-13","9999-01-01"
446306,"Hercules","Kabayashi","d004","Senior Engineer","1991-06-10","9999-01-01"
446424,"DAIDA","Nooteboom","d005","Engineer","1985-11-24","9999-01-01"
446424,"DAIDA","Nooteboom","d005","Senior Engineer","1985-11-24","9999-01-01"
446897,"Takahiro","Dalton","d004","Technique Leader","1992-09-30","9999-01-01"
446959,"Aram","Passino","d005","Senior Engineer","1995-01-28","9999-01-01"
447018,"Dannz","Miara","d004","Engineer","1992-12-04","9999-01-01"
447018,"Dannz","Miara","d004","Senior Engineer","1992-12-04","9999-01-01"
447135,"Gennady","Rouquie","d003","Senior Staff","1989-08-24","9999-01-01"
447232,"Aleksander","Schaaf","d009","Senior Staff","2000-01-10","9999-01-01"
447232,"Aleksander","Schaaf","d009","Staff","2000-01-10","9999-01-01"
447376,"Kirk","Zongker","d008","Staff","1999-12-10","9999-01-01"
447544,"Stabislas","Kakkad","d007","Senior Staff","1989-02-19","9999-01-01"
447613,"Paris","Restivo","d005","Engineer","1986-11-21","9999-01-01"
447613,"Paris","Restivo","d005","Senior Engineer","1986-11-21","9999-01-01"
447877,"Make","Heuser","d006","Engineer","1988-07-02","9999-01-01"
447877,"Make","Heuser","d006","Senior Engineer","1988-07-02","9999-01-01"
447931,"Martijn","Jeong","d007","Senior Staff","1990-12-14","9999-01-01"
447931,"Martijn","Jeong","d007","Staff","1990-12-14","9999-01-01"
447966,"Kamakshi","Hebert","d004","Engineer","1997-01-17","9999-01-01"
447966,"Kamakshi","Hebert","d004","Senior Engineer","1997-01-17","9999-01-01"
447982,"Shiv","Baezner","d004","Engineer","1990-12-17","9999-01-01"
447982,"Shiv","Baezner","d004","Senior Engineer","1990-12-17","9999-01-01"
447999,"Shiv","Vilarrasa","d005","Engineer","1990-08-01","9999-01-01"
447999,"Shiv","Vilarrasa","d005","Senior Engineer","1990-08-01","9999-01-01"
448769,"Mong","Dichev","d004","Technique Leader","1997-10-11","9999-01-01"
448900,"Mart","Talmor","d007","Staff","1999-05-11","9999-01-01"
448918,"Chiradeep","Arlazarov","d004","Engineer","1989-10-06","9999-01-01"
448918,"Chiradeep","Arlazarov","d004","Senior Engineer","1989-10-06","9999-01-01"
448994,"Haldun","Syang","d002","Staff","1997-02-11","9999-01-01"
449189,"Jahangir","Bernatsky","d007","Senior Staff","1995-09-30","9999-01-01"
449815,"Fumitaka","Quittner","d008","Senior Staff","1988-04-20","9999-01-01"
449815,"Fumitaka","Quittner","d008","Staff","1988-04-20","9999-01-01"
449984,"Hinrich","Perin","d005","Engineer","1985-11-20","9999-01-01"
449984,"Hinrich","Perin","d005","Senior Engineer","1985-11-20","9999-01-01"
450184,"Selwyn","Henseler","d005","Senior Engineer","1993-03-09","9999-01-01"
450255,"Udo","Waymire","d005","Technique Leader","1986-06-14","9999-01-01"
450309,"Gill","Orlowska","d006","Technique Leader","1986-12-25","9999-01-01"
450475,"Saeed","Bahl","d002","Senior Staff","1991-01-29","9999-01-01"
450817,"DAIDA","Frolund","d006","Engineer","1987-07-17","9999-01-01"
450817,"DAIDA","Frolund","d006","Senior Engineer","1987-07-17","9999-01-01"
450888,"Sedat","Rande","d007","Senior Staff","1995-03-25","9999-01-01"
450888,"Sedat","Rande","d007","Staff","1995-03-25","9999-01-01"
450934,"Chanjung","Raoux","d004","Engineer","1992-05-25","9999-01-01"
450934,"Chanjung","Raoux","d004","Senior Engineer","1992-05-25","9999-01-01"
450936,"Yuriy","Ponthieu","d002","Senior Staff","1991-12-11","9999-01-01"
450936,"Yuriy","Ponthieu","d002","Staff","1991-12-11","9999-01-01"
451253,"Jaihie","Ozeri","d007","Senior Staff","1991-06-21","9999-01-01"
451253,"Jaihie","Ozeri","d007","Staff","1991-06-21","9999-01-01"
451272,"Jacopo","Krohm","d005","Engineer","1991-04-24","9999-01-01"
451272,"Jacopo","Krohm","d005","Senior Engineer","1991-04-24","9999-01-01"
451275,"Bedrich","Isard","d008","Senior Staff","1986-06-07","9999-01-01"
451333,"Radhika","Bonifati","d003","Senior Staff","1995-03-11","9999-01-01"
452137,"Subir","Miake","d009","Engineer","1999-01-09","9999-01-01"
452137,"Subir","Miake","d009","Senior Engineer","1999-01-09","9999-01-01"
452206,"Arra","Esposito","d007","Staff","1994-11-03","9999-01-01"
452325,"Taiji","Berstel","d005","Engineer","1996-12-02","9999-01-01"
452325,"Taiji","Berstel","d005","Senior Engineer","1996-12-02","9999-01-01"
452347,"Shigeichiro","Brattka","d007","Senior Staff","1996-07-13","9999-01-01"
452347,"Shigeichiro","Brattka","d007","Staff","1996-07-13","9999-01-01"
452365,"Fei","Gadepally","d005","Assistant Engineer","1988-11-13","9999-01-01"
452365,"Fei","Gadepally","d005","Engineer","1988-11-13","9999-01-01"
452956,"Gou","Thombley","d009","Senior Engineer","1990-11-07","9999-01-01"
452957,"Alair","Nanard","d007","Staff","1996-02-10","9999-01-01"
452982,"Lobel","Aloia","d001","Senior Staff","1994-12-29","9999-01-01"
453070,"Aran","Rosenbaum","d003","Senior Staff","1991-04-25","9999-01-01"
453070,"Aran","Rosenbaum","d003","Staff","1991-04-25","9999-01-01"
453154,"Gao","Lally","d009","Staff","1996-03-01","9999-01-01"
453644,"Berni","Takkinen","d001","Senior Staff","1992-06-08","9999-01-01"
453644,"Berni","Takkinen","d001","Staff","1992-06-08","9999-01-01"
453688,"Chinya","Leslie","d006","Engineer","1995-10-28","9999-01-01"
453723,"Arne","Kohling","d004","Engineer","1985-12-13","9999-01-01"
453723,"Arne","Kohling","d004","Senior Engineer","1985-12-13","9999-01-01"
453760,"Ewing","Rajala","d009","Senior Staff","1996-06-21","9999-01-01"
453760,"Ewing","Rajala","d009","Staff","1996-06-21","9999-01-01"
453790,"Fai","Keirsey","d005","Engineer","1994-10-12","9999-01-01"
453790,"Fai","Keirsey","d005","Senior Engineer","1994-10-12","9999-01-01"
453913,"Stein","Perng","d001","Senior Staff","1993-04-29","9999-01-01"
453913,"Stein","Perng","d001","Staff","1993-04-29","9999-01-01"
454338,"Mohammed","Georg","d006","Engineer","1998-08-03","9999-01-01"
454378,"Gina","Ossenbruggen","d004","Technique Leader","1998-01-03","9999-01-01"
454736,"Nechama","Ermel","d005","Engineer","1995-06-05","9999-01-01"
454791,"Xiaoqiu","Pietracaprina","d004","Senior Engineer","1994-07-09","9999-01-01"
454825,"Kamakshi","Schusler","d004","Engineer","1995-05-25","9999-01-01"
454825,"Kamakshi","Schusler","d004","Senior Engineer","1995-05-25","9999-01-01"
454994,"Mohan","Picht","d004","Engineer","1991-02-24","9999-01-01"
454994,"Mohan","Picht","d004","Senior Engineer","1991-02-24","9999-01-01"
455175,"Soenke","Zaumen","d001","Senior Staff","1992-02-22","9999-01-01"
455175,"Soenke","Zaumen","d001","Staff","1992-02-22","9999-01-01"
455284,"Luisa","Baig","d006","Engineer","1996-07-12","9999-01-01"
455284,"Luisa","Baig","d006","Senior Engineer","1996-07-12","9999-01-01"
455726,"Qiwen","Kriebel","d007","Senior Staff","1987-12-13","9999-01-01"
455726,"Qiwen","Kriebel","d007","Staff","1987-12-13","9999-01-01"
455814,"Giao","DuCasse","d004","Engineer","1991-07-19","9999-01-01"
455814,"Giao","DuCasse","d004","Senior Engineer","1991-07-19","9999-01-01"
455914,"Peer","Angelopoulos","d005","Engineer","1989-07-23","9999-01-01"
455914,"Peer","Angelopoulos","d005","Senior Engineer","1989-07-23","9999-01-01"
456767,"Tetsurou","Schreiter","d007","Senior Staff","1987-07-17","9999-01-01"
456767,"Tetsurou","Schreiter","d007","Staff","1987-07-17","9999-01-01"
456982,"Shounak","Dratva","d005","Engineer","1989-01-05","9999-01-01"
456982,"Shounak","Dratva","d005","Senior Engineer","1989-01-05","9999-01-01"
457070,"Gay","Plavsic","d003","Senior Staff","1987-08-06","9999-01-01"
457070,"Gay","Plavsic","d003","Staff","1987-08-06","9999-01-01"
457146,"Jinpo","Heyers","d008","Staff","1999-01-07","9999-01-01"
457305,"Sorina","Lakshmanan","d007","Staff","1994-09-03","9999-01-01"
457337,"Xumin","Beidas","d006","Technique Leader","1995-04-27","9999-01-01"
457411,"Xudong","Peck","d005","Senior Engineer","1988-04-18","9999-01-01"
457489,"Berna","Ranst","d004","Engineer","1985-05-14","9999-01-01"
457489,"Berna","Ranst","d004","Senior Engineer","1985-05-14","9999-01-01"
457611,"Indrajit","Krogh","d005","Engineer","1998-09-18","9999-01-01"
457776,"Florian","Siepmann","d004","Engineer","1987-12-21","9999-01-01"
457776,"Florian","Siepmann","d004","Senior Engineer","1987-12-21","9999-01-01"
457813,"Foong","Gargeya","d004","Engineer","1992-01-24","9999-01-01"
457813,"Foong","Gargeya","d004","Senior Engineer","1992-01-24","9999-01-01"
457832,"Jackson","Zielinski","d005","Senior Engineer","1997-09-12","9999-01-01"
457938,"Arch","Picco","d009","Senior Staff","1997-10-22","9999-01-01"
457938,"Arch","Picco","d009","Staff","1997-10-22","9999-01-01"
458111,"Florian","Tramer","d004","Engineer","1999-11-07","9999-01-01"
458134,"Thanasis","Standera","d003","Senior Staff","1985-03-20","9999-01-01"
458134,"Thanasis","Standera","d003","Staff","1985-03-20","9999-01-01"
458191,"George","Atchley","d008","Staff","1997-07-02","9999-01-01"
458383,"Mabhin","Foote","d005","Engineer","1999-04-23","9999-01-01"
458726,"Shahaf","Kitai","d009","Senior Staff","1986-12-26","9999-01-01"
458726,"Shahaf","Kitai","d009","Staff","1986-12-26","9999-01-01"
458790,"Ramya","Azadmanesh","d004","Engineer","1988-11-19","9999-01-01"
458790,"Ramya","Azadmanesh","d004","Senior Engineer","1988-11-19","9999-01-01"
459172,"Val","Rissanen","d005","Assistant Engineer","1993-11-20","9999-01-01"
459172,"Val","Rissanen","d005","Engineer","1993-11-20","9999-01-01"
459356,"Pramod","Wendorf","d005","Engineer","1998-12-25","9999-01-01"
459429,"Mohit","Verhaegen","d007","Senior Staff","1992-05-27","9999-01-01"
459429,"Mohit","Verhaegen","d007","Staff","1992-05-27","9999-01-01"
459685,"Hirochika","Goldhammer","d006","Engineer","1998-03-12","9999-01-01"
460131,"Adly","Hambrick","d007","Staff","1997-07-25","9999-01-01"
460691,"Munehiko","Gihr","d003","Senior Staff","1989-12-06","9999-01-01"
460707,"Yoshinari","Lanteri","d005","Engineer","1996-12-25","9999-01-01"
460707,"Yoshinari","Lanteri","d005","Senior Engineer","1996-12-25","9999-01-01"
460920,"Remzi","Mitzlaff","d007","Senior Staff","1986-04-06","9999-01-01"
461120,"Shietung","Gelosh","d008","Engineer","2001-04-01","9999-01-01"
461120,"Shietung","Gelosh","d008","Senior Engineer","2001-04-01","9999-01-01"
461270,"Mrinalini","Mawatari","d007","Staff","1996-01-03","9999-01-01"
461801,"Sumali","Cooman","d009","Senior Staff","1993-04-18","9999-01-01"
461801,"Sumali","Cooman","d009","Staff","1993-04-18","9999-01-01"
462493,"Paloma","Gerlach","d006","Engineer","1988-07-26","9999-01-01"
462493,"Paloma","Gerlach","d006","Senior Engineer","1988-07-26","9999-01-01"
462795,"Somnath","Cummings","d008","Senior Staff","1994-07-10","9999-01-01"
462795,"Somnath","Cummings","d008","Staff","1994-07-10","9999-01-01"
463023,"Itzchak","Penn","d001","Staff","1999-01-21","9999-01-01"
463099,"Jinxi","Schmiedel","d002","Senior Staff","1990-09-21","9999-01-01"
463099,"Jinxi","Schmiedel","d002","Staff","1990-09-21","9999-01-01"
463212,"Ramya","Rossi","d006","Senior Engineer","2001-09-02","9999-01-01"
463472,"Jaber","Sethi","d009","Technique Leader","2000-06-11","9999-01-01"
463495,"Alenka","Barriga","d003","Senior Staff","1988-05-06","9999-01-01"
463495,"Alenka","Barriga","d003","Staff","1988-05-06","9999-01-01"
464284,"Huiqun","Henders","d007","Senior Staff","1993-05-19","9999-01-01"
464303,"Abdelghani","Nyrup","d009","Senior Staff","1986-08-02","9999-01-01"
464303,"Abdelghani","Nyrup","d009","Staff","1986-08-02","9999-01-01"
465062,"Stafford","Gist","d004","Engineer","1988-05-07","9999-01-01"
465062,"Stafford","Gist","d004","Senior Engineer","1988-05-07","9999-01-01"
465076,"Tokuyasu","Ghelli","d004","Engineer","1985-05-05","9999-01-01"
465076,"Tokuyasu","Ghelli","d004","Senior Engineer","1985-05-05","9999-01-01"
465085,"Vidar","Gunderson","d009","Senior Staff","1996-03-18","9999-01-01"
465409,"Shahid","Varman","d001","Senior Staff","1985-08-27","9999-01-01"
465409,"Shahid","Varman","d001","Staff","1985-08-27","9999-01-01"
465501,"Mrinalini","Gire","d003","Senior Staff","1992-11-09","9999-01-01"
465501,"Mrinalini","Gire","d003","Staff","1992-11-09","9999-01-01"
465711,"Lakshmi","Frijda","d005","Engineer","1990-04-21","9999-01-01"
465711,"Lakshmi","Frijda","d005","Senior Engineer","1990-04-21","9999-01-01"
465853,"Kwan","Kampfer","d003","Staff","1998-10-16","9999-01-01"
465874,"Herb","Picht","d004","Assistant Engineer","1985-05-31","9999-01-01"
465874,"Herb","Picht","d004","Engineer","1985-05-31","9999-01-01"
466064,"Temple","Danlos","d007","Senior Staff","1994-06-13","9999-01-01"
466367,"Hiroyasu","Strandh","d009","Senior Staff","1989-06-05","9999-01-01"
466367,"Hiroyasu","Strandh","d009","Staff","1989-06-05","9999-01-01"
466509,"Bezalel","Verhoeff","d005","Engineer","1988-03-22","9999-01-01"
466509,"Bezalel","Verhoeff","d005","Senior Engineer","1988-03-22","9999-01-01"
466603,"Yechezkel","Nourani","d001","Senior Staff","1991-08-01","9999-01-01"
466603,"Yechezkel","Nourani","d001","Staff","1991-08-01","9999-01-01"
466745,"Boalin","Birsak","d003","Senior Staff","1995-10-16","9999-01-01"
466745,"Boalin","Birsak","d003","Staff","1995-10-16","9999-01-01"
